customer_unique_id,frequency,recency,monetary,recency_score,monetary_score,frequency_score,RFM_score
5146be751c87984f443dab196ba5bd70,1,349,49.99,1,2,1,112
51498d611c600d2fbc05374a3928cfb2,1,59,230.0,5,5,1,515
514ae94b968f93ea61e3e27e8efedca0,1,147,119.99,4,4,1,414
514b451172db4107ee9c59f6e89cc0f1,1,76,34.9,5,1,1,511
514c3d7a1d0d346844dd88fa597a7b3e,1,287,49.9,2,2,1,212
514d0edccea1e112e84554602ba861bb,1,331,119.8,1,4,1,114
514e32c6841678ef0303459cd3a3c39f,1,253,19.9,2,1,1,211
514f8ca0f04813ed414874f8f422e6c3,1,232,109.80000000000001,3,3,1,313
51518b9e6a57ac66243c0dc4b5c27596,1,326,10.99,1,1,1,111
51554f53f371f403be50ccbe9fa07b46,1,317,53.99,1,2,1,112
51560cd71e19e09f75e568dcb5666005,1,223,149.9,3,4,1,314
51566116908cb5d81f18c8e5b58e3c1a,1,328,31.9,1,1,1,111
5156800ff5ccf6659645449f961c4de0,1,132,47.7,4,2,1,412
51572413611f6fc59c9de3b3b5e59df1,1,325,300.0,1,5,1,115
51578e3d67b394de2d5f399eb75f85f5,1,179,53.9,3,2,1,312
5158804606fbd87cd264ba48260e0c57,1,166,150.0,4,4,1,414
515ad1425968b763973d8cf75590d580,1,311,107.0,1,3,1,113
515be97b99f6127120e5793a7cb71aef,1,272,35.0,2,1,1,211
515dae4626f9c7b5e4c56ef3b4e868a2,1,151,69.9,4,2,1,412
51601e58354758c975c5e878a11b4352,1,266,122.99,2,4,1,214
5160a1a353bf1401b2876b986b61528f,1,304,84.99,1,3,1,113
5161496006176d32620f5443fd1bcf8b,1,63,14.9,5,1,1,511
516272105acd95d7c7a902edd496312e,1,238,25.0,2,1,1,211
5162f7382b2fd79d28d41d3ee84eb967,1,268,78.0,2,3,1,213
51634e5b8fcab0ec45c753abfaf6a535,1,59,259.0,5,5,1,515
5163557a4c64d842988496bffe20f016,1,147,105.0,4,3,1,413
5163a6683dd68e531436375956cf7def,1,342,27.99,1,1,1,111
51646e28c45b5e6e211f6e749cf4fbe6,1,322,72.99,1,3,1,113
516557ef1dc15a5f71608f273fae7b0b,1,94,89.99,5,3,1,513
5168871139f401fa5214ce2aaa75bb97,1,363,29.99,1,1,1,111
5169463766d5b40064718372391fe326,1,195,109.9,3,3,1,313
516cfa9d1d99affadc1e170664de689f,1,325,144.9,1,4,1,114
51703e2a478cb9ae227d55d2b4f823e4,1,281,108.0,2,3,1,213
51704a97c1330b83acdd1682e39170cb,1,57,24.99,5,1,1,511
5171fb2cd9c087cd23c02234f1988cfa,1,201,96.9,3,3,1,313
5175532eb0462d3fd296a35cf5e9d217,1,213,191.8,3,5,1,315
51779e82e1660741e7551fa972589921,1,161,39.0,4,1,1,411
5178490701215c1a00d639d8456fc27f,1,232,45.9,3,2,1,312
5178f6720d4bdd39cbe882321a37cfd2,1,324,13.65,1,1,1,111
5179541696b879141c1f0bb532f988c9,1,331,146.0,1,4,1,114
5179b7b48c149156cb51eddfaf06b712,1,319,52.0,1,2,1,112
517a2ce2e31512531ed751d19c09cdae,1,320,13.65,1,1,1,111
517a35f625b57d7c8533adfefb2d1b98,1,190,499.99,3,5,1,315
517adf0a57fb8005a0b22227f29b55b5,1,89,149.65,5,4,1,514
517bb62c9c04e73c6471d65259a50171,1,118,9.9,4,1,1,411
517bc0cb24ae14a8a8c9e4151025cd2e,1,89,23.99,5,1,1,511
517bea4cbdea6b1002177c69de0fd39d,1,130,219.9,4,5,1,415
517d85d28f91a6893561a65721b3fe0f,1,198,179.9,3,5,1,315
517d9ab9040f980886f1e07e7c2781d0,1,121,48.9,4,2,1,412
517da1af7abf22b5fde7d0f390606324,1,91,69.0,5,2,1,512
517de5133abcfdf50d234551345bf99a,1,279,19.9,2,1,1,211
517ff8d038302fa81f4a6ef9cdd06963,1,125,69.9,4,2,1,412
517ffec58bcfa9079d4c04bb2c50a546,1,165,95.0,4,3,1,413
518011c65ce63c1fb5154ed66df8bbfe,1,241,54.0,2,2,1,212
518024cd9cf8ef40e5c96d203be3841a,1,137,39.0,4,1,1,411
5180412888dec738b7c26540a69f64b0,1,318,119.39,1,4,1,114
5182802360c80b56e202491c166b4515,1,276,19.99,2,1,1,211
51828e7ba9927cb7dd5a8884b22a34b8,1,72,79.9,5,3,1,513
5182a0cedbcab2cdd746471065fbb6dc,1,187,59.99,3,2,1,312
5182c0939da37d2f3acd9f2fb8b60d4f,1,325,179.8,1,5,1,115
5182d4876f1f0691e76d09e87ba9d28a,1,168,53.9,4,2,1,412
51848a3b6669c501bf780100dcd9e7c2,1,186,49.9,3,2,1,312
5185c7c2362cbaf6f3e2a7e56e900671,1,316,75.0,1,3,1,113
518614d35d240f297c3e88ae861f08e5,1,109,99.0,5,3,1,513
518623de9a7c008b215b8b92f5337722,1,309,179.99,1,5,1,115
5188090bf12661971a81f523d5b42f35,1,154,429.0,4,5,1,415
518b0b55834d22183b3b05a5cab22ff2,1,222,220.0,3,5,1,315
518b5058581d593d28957b8e168d4461,1,56,55.0,5,2,1,512
518ba2b79dbb0b9d77858fd1233c0687,1,195,79.0,3,3,1,313
518bd6dc8b398a069309bc013fbc43a8,1,134,249.9,4,5,1,415
518e3cd9ee4c8b1fa38a86815c1141ce,1,200,98.99,3,3,1,313
518e573d63cb0cfe30f910c25b28305f,1,210,149.9,3,4,1,314
518eb0bb4cbaedd6254b315639b7db06,1,107,109.9,5,3,1,513
518f80a3d887ad5dc559dbc81eb40912,1,269,294.9,2,5,1,215
518fd5c7114ebcd2e9fa25b0d06127e2,1,132,39.9,4,1,1,411
518ff151056410cc1e01e1dc3711a1a9,1,259,61.5,2,2,1,212
519006324ed2926a8bc03f241ae81712,1,353,119.69999999999999,1,4,1,114
5190bcfdcfbabaaca397e80a3cda2925,1,80,179.0,5,4,1,514
51918bf7fe5503914943adb1960b9bf2,1,328,21.0,1,1,1,111
5192c897072033288df55bd01b0e5737,2,88,219.0,5,5,2,525
5193199e9fa14917b155ca22087f1ca0,1,263,1149.65,2,5,1,215
519446a115f9260dd7af4dda99afd8be,1,330,118.0,1,4,1,114
5194eaa04f2286e9661511c7464a6d77,1,227,119.9,3,4,1,314
51966fd6328b1e4c5fed16ed597ad96d,1,312,25.98,1,1,1,111
51995289103e754340801c8fe45f2f81,1,217,258.0,3,5,1,315
519a9ea42ed875f12c879049c09e8c02,1,237,559.99,2,5,1,215
519bfc92913c498006c2b05dbaad7525,1,121,475.0,4,5,1,415
519c503fa8cec8c30691b824e58a71af,1,193,148.22,3,4,1,314
519d28a422fb85636a2d790fd34cb159,1,119,69.9,4,2,1,412
519d2d78b1a1c0e97783c2120def6751,1,268,59.99,2,2,1,212
519f1f2c72b6d52b161e53716b1ece1d,1,206,13.65,3,1,1,311
51a030b5a150ea7b324b67773cbab8b8,1,356,139.9,1,4,1,114
51a1ead0ba50c55efd446d0f057c4e2a,1,86,19.9,5,1,1,511
51a286b2f4b587dbe8657ccc005b3ddd,1,58,59.0,5,2,1,512
51a3c390fa17c66123f1b700816b111e,1,170,99.9,4,3,1,413
51a602494678aa0c9d6e2302e85b1384,1,310,56.89,1,2,1,112
51a6fa216e701367e7f7ebef7ca4daf3,1,318,100.0,1,3,1,113
51a7e650cdc4c26aadc7708c1cb656e2,1,148,179.9,4,5,1,415
51a84d5d858e6d3d5585663267a9ac08,1,349,47.9,1,2,1,112
51ab4a2e23374ebf348c61ddde74cdc3,1,76,175.0,5,4,1,514
51ac8560948d44d4ffa33f2680569a20,1,259,199.0,2,5,1,215
51ad85ac8e2afa6c5349d77d068bc394,1,342,129.0,1,4,1,114
51adbbb7676c874825688d58fba789d0,1,163,399.0,4,5,1,415
51b2e46b42b3e5e8053a653181ba1d87,1,360,60.0,1,2,1,112
51b366f13a520cec29f53bdf21251ced,1,283,949.9,2,5,1,215
51b4a4617b0fd02694919af0136926ab,1,153,109.9,4,3,1,413
51b61a36c3d2972ba2a10db944ede6e2,1,318,398.0,1,5,1,115
51b6e965d6bb81ff0f5bc5f71421f2bf,1,237,240.0,2,5,1,215
51b878223e0bcf43625ce4536b031b0b,1,121,45.9,4,2,1,412
51b9998a5df837d92472edf44387f16e,1,85,189.9,5,5,1,515
51bb00d04d164d61ffd05a7284d5a44e,1,175,110.32,4,4,1,414
51bb3ee307c7368a97297c6f7d610897,1,363,329.22,1,5,1,115
51bbd305a947d9ed95dfc4123ae63114,1,220,29.99,3,1,1,311
51bc7e97d44cf34b962b5301810d45dd,1,235,135.0,3,4,1,314
51bca9fb39bd861e1f275e69875bfc90,1,288,149.99,2,4,1,214
51bfbaee00332bc4b92c8fb31a931948,1,258,598.99,2,5,1,215
51c0a2b83d6b0d4fabe39990e43140c2,1,358,99.99,1,3,1,113
51c1ba123030a7e64b7dc0450a64b915,1,308,79.0,1,3,1,113
51c23d1b01aebce5a1e32e3d9b312aa3,2,253,91.80000000000001,2,3,2,223
51c3c1f2163c5e5a546e0478cbe00c57,1,57,319.8,5,5,1,515
51c498c80f4afd96c234f0b6795f2e9e,1,260,29.9,2,1,1,211
51c4ac3413acf4a49b78fe6be0904360,1,228,999.0,3,5,1,315
51c4c9378d32e822b9dade00eaeae998,1,115,49.9,4,2,1,412
51c6ebfcd979dd40427d9badb38885dd,1,128,55.9,4,2,1,412
51c71e07d4ffb31ee4286c41a71ff23f,1,199,30.0,3,1,1,311
51c79069e6b841c2dcda39aadd3180cb,1,113,49.89,5,2,1,512
51c8b414e1ef1c0b681b65aaa49627a8,1,226,110.99,3,4,1,314
51c8ddf321ee68b8d49ccafa8f4cfa50,1,118,53.9,4,2,1,412
51ca727bb290e59a785105426ced679b,1,185,189.96,3,5,1,315
51cbe23eea8c734d0de210b863c2a7ff,1,87,79.0,5,3,1,513
51cbfa44126505de7a55fb99ba49648b,1,184,139.8,3,4,1,314
51cf8056495e39e293596b418e512784,1,156,14.99,4,1,1,411
51d027d6e0c06e327566e7be917890f8,1,315,49.0,1,2,1,112
51d11e5abc725531b3a2fd56456885fa,2,246,389.0,2,5,2,225
51d1376f40a9251096fce6865ce96e59,1,188,109.9,3,3,1,313
51d368d03eceff9882c5870827f9ce0e,1,80,269.70000000000005,5,5,1,515
51d3d5423e89bdef188c9b6014773577,1,110,16.0,5,1,1,511
51d47430ee617368f08cdad480f58f1c,1,328,59.55,1,2,1,112
51d749720bbcf42fb9f553160011b42c,1,81,125.85000000000001,5,4,1,514
51d83b6f659ede61fea2bd691d153a3d,1,325,101.34,1,3,1,113
51d894452b659d22c345da849bb27631,1,246,109.99,2,3,1,213
51d8a6582fde9a2e270bfd0fed698a63,1,232,79.0,3,3,1,313
51d8d985d769925b981b4a34ddf6dfc6,1,168,152.0,4,4,1,414
51d8ecac1ae895fe0f5d1126f1e9bf8b,1,139,78.0,4,3,1,413
51db8ee75efd87eb70ae4f59ad078ddc,1,85,40.0,5,2,1,512
51de43e549fd253dcd6192faf7e3f721,1,92,125.9,5,4,1,514
51de7192c29bf87d3d2d8a6ca54accf1,1,113,89.5,5,3,1,513
51de9704422f34604c34a14593bea7aa,1,217,52.0,3,2,1,312
51dfe948f75a00cf916f00a0a38a6551,1,272,44.0,2,2,1,212
51e12be240f7064232b983c4218f67f3,1,120,49.9,4,2,1,412
51e22ebbbd5311e2db1a2953891c22ec,1,260,848.9,2,5,1,215
51e3dfa2a1bdb412521b7ca870b8c38a,1,313,118.0,1,4,1,114
51e44a2ff755a990daa6186a1bfb502b,1,71,59.9,5,2,1,512
51e5603fc75c806835b85d5dfee5ed78,1,346,146.99,1,4,1,114
51e68c1b5ec4dfae1180b2a88157acf7,1,338,113.99,1,4,1,114
51e6db311b3cfbfd9b1f398dfe34c4ca,1,304,103.6,1,3,1,113
51eb539e8f636de713e1ec2c8c5e8ebf,1,204,14.6,3,1,1,311
51ec3bc37c5f58ab949936efb7ec029f,1,328,181.0,1,5,1,115
51edd9d3ebf61099b23bbe25d4d81956,1,186,58.0,3,2,1,312
51ee0156ab8a559f992eb7308f0063e7,1,175,52.0,4,2,1,412
51ee22b0a094b241e67f2109fe5d487f,1,237,55.9,2,2,1,212
51ef6e7aafeef0f6fc9fed3fdb768404,1,240,54.9,2,2,1,212
51f06a027ba14a52ae70b1608dd1d019,1,180,49.99,3,2,1,312
51f0825aa0364c01e2565658d3a492f1,1,318,243.0,1,5,1,115
51f4f237dc6c1823bde7a4d62d006b35,1,170,184.98,4,5,1,415
51f576b5f0aa655d76696298a6971756,1,327,139.99,1,4,1,114
51f643617ed8c8731ddc5ac12ab06b01,1,302,155.0,1,4,1,114
51faedd966942d2541bb83c4a7499531,1,342,84.99,1,3,1,113
51fb62110fde8d22e80023732c46ef38,1,251,189.9,2,5,1,215
51fd47502d2e808bdd36f1ca989a123b,1,75,110.0,5,4,1,514
51fd57872e6096c7b2999a2efdc45759,1,170,156.0,4,4,1,414
51fd7ac69a283bb9633a40fd7fbb86ba,1,74,105.0,5,3,1,513
51fe2757738f23ff266c8f26c9861bef,1,252,189.99,2,5,1,215
5202bcf04ca5047d3fd3ec7fe7bde7f2,1,217,13.65,3,1,1,311
52039dcd7e4683b6f2b579bc86838224,1,314,35.97,1,1,1,111
5203eba44152de2a1369d1983039f9bb,1,72,61.0,5,2,1,512
520461ee715946f0513f41524ee3213f,1,154,59.9,4,2,1,412
52048addc48dc028cbb5c1cd4f67a32b,1,323,191.98,1,5,1,115
52049d8a3b5cb34d885a3837a9ac2232,1,75,69.99,5,3,1,513
520641c0021b9dc5166444f88e565180,1,164,55.0,4,2,1,412
5206a6a64eeb54d092be68b3427f3d92,1,138,49.9,4,2,1,412
52073a48dbde224bc02e3392ccd262c4,1,63,49.9,5,2,1,512
5207759d6a1aab2379c1eae36e3c5bb4,1,187,199.9,3,5,1,315
52078ec82e51b329ff60a8216607433c,1,121,11.49,4,1,1,411
520818de79209b5919c03986f6bea909,1,352,22.22,1,1,1,111
5209149e0cf2c52fb59b187ddb43416f,1,328,242.0,1,5,1,115
5209bdc8c6044d2b8d0caf144bbf6e36,1,252,56.99,2,2,1,212
520adcb308fd7bce64069bcacbeb2f55,1,268,15.3,2,1,1,211
520af1e295c9d6d6dc0413afa815b0b9,1,310,25.9,1,1,1,111
520db1718625ccf431f0979af42bae89,1,274,79.0,2,3,1,213
520fb5816c90b19464baa8e8644cbdc4,1,210,47.7,3,2,1,312
5212c50e79fe1349b9894f6508b401d8,1,57,519.88,5,5,1,515
5212e48260bdb9f6d256cc790bfa141b,1,64,109.9,5,3,1,513
521490319db30a0671a5e45515f92ce4,1,219,109.99,3,3,1,313
52152ab824fe738e8230950c5edbafdb,1,207,21.99,3,1,1,311
5215a65efcc60e786eb268a4c01bcc6e,1,345,59.0,1,2,1,112
521790050db54d0787251de730221760,1,233,65.0,3,2,1,312
5218893e6cb3795322e7bc6af4457978,1,322,56.99,1,2,1,112
5219a75dd09b1cf3c7df129fe720365b,1,66,129.9,5,4,1,514
521a85e142c3e3157081d4ee10883c7d,1,286,25.0,2,1,1,211
521af0bcb7fe9f806c95e09422b38a43,1,139,79.9,4,3,1,413
521e82a43f447e62addb142d55239769,1,112,139.0,5,4,1,514
521ea74efda5b8e11526ba2a2b74ea7d,1,358,130.0,1,4,1,114
521fd2b54e467c35feba992b774285b0,1,272,69.9,2,2,1,212
5220aec10c2ca305aba8f9c3d7e8b5a3,1,208,219.0,3,5,1,315
522129188d9d37ee96e11dc42afdf903,1,280,13.65,2,1,1,211
5221426e476019d482465b4319d8e8b6,1,172,83.8,4,3,1,413
5222f35858bccb6bff5973b504733fac,1,74,45.0,5,2,1,512
522400bdef84d75fe0c0f2b8be406321,1,66,129.9,5,4,1,514
52242cf8937733d3fdb54db6720db653,1,294,209.0,2,5,1,215
52249ff58b2ef32c202058fc2d1ba75b,1,231,89.0,3,3,1,313
5224b7a19a39296f9ac2a9b492d08290,1,151,136.0,4,4,1,414
5224f4a19e5f63ba725c130ee96ec602,1,210,25.98,3,1,1,311
522503b8c5f3a0529896375646bd5550,1,67,58.0,5,2,1,512
522631e0b122753d0330b966b90f6e2b,1,278,49.0,2,2,1,212
5228300dddf25d07706cef4490cc5b2a,1,343,29.99,1,1,1,111
5228e97381631f8b06e4cf7923603499,1,216,64.0,3,2,1,312
522ab05eb2fd1ba6af887c80f7653b9b,1,95,159.99,5,4,1,514
522ae54a261b1042efcdb11ace9d7a2c,1,80,155.9,5,4,1,514
522c322cfbe25706828659f8eaf23e12,1,250,18.98,2,1,1,211
522c6a57e42e6b75c0db5003f6526edf,1,63,8.7,5,1,1,511
522d64353abb62bb8cfba2f9a72acc15,1,357,118.9,1,4,1,114
522dd93048c41aaf124730040a2e774f,1,221,120.0,3,4,1,314
522e244a96d13876c5bac4985a8d5075,1,261,479.93999999999994,2,5,1,215
522ef8ad0019e5178abb2cddd150ac5d,1,80,329.96999999999997,5,5,1,515
5230161ef1611d935cce981477eece1b,1,331,120.0,1,4,1,114
52327e23bc5c8a9564962854d49b38a5,1,218,179.9,3,5,1,315
5232e2bc3a7efa19db39982eac1fe7fe,1,181,188.0,3,5,1,315
523366b9899aa70ec24c372c3ac27805,1,222,219.6,3,5,1,315
52343fcfb4c1fbb0f91f9752d850d5fc,1,223,159.0,3,4,1,314
5234d8afc78db0ac8924ba7a688791bf,1,172,55.0,4,2,1,412
5235834745d95e7ced70b4707131e73a,1,329,39.0,1,1,1,111
52358c8c1c8f1516ce8fb3513ccd501a,1,90,25.0,5,1,1,511
52387f8339f0404a18ce6c12139bcd6e,1,142,72.0,4,3,1,413
5238a74a89a5376a9c693cd09e3946c9,1,78,90.0,5,3,1,513
52395d8ded324e582b696c94430e2267,1,315,44.99,1,2,1,112
523b7915f240831d06b34ab9b804a200,1,153,139.0,4,4,1,414
523cc30ff7dbf74ff6bf9afda5f47c86,1,269,117.3,2,4,1,214
523fac3d5dac008084fa90bbd7a83b5e,1,197,36.3,3,1,1,311
523fcd1a45edbdbe50ac7159aeb0c43b,1,191,105.0,3,3,1,313
524173b5f14973a97a856c2f8bf755ad,1,142,29.98,4,1,1,411
5243d15988ba986bcf948d51c18f7d83,1,252,169.0,2,4,1,214
52446464a08f20616988cc132fea4b8f,1,327,27.95,1,1,1,111
5248fcde4c768787342e4db80bd26f79,1,176,122.9,4,4,1,414
52498fe500c7493986b4f1d64603a093,1,126,173.2,4,4,1,414
524aaabd7aaf0703bd67892048d557a5,1,213,69.9,3,2,1,312
524afe842d6b1220e2067a40157e09f9,1,344,59.99,1,2,1,112
524b08d2c1603df81425b422efcae7bf,1,343,129.0,1,4,1,114
524e35dd7c90f48c76141a4bd25b3d4b,1,55,36.82,5,1,1,511
524efd82e1a2d4a85f0c87e3c5afe56a,1,129,29.9,4,1,1,411
524fd9bb4fe0d7c0d812237a70df6d0a,1,119,89.0,4,3,1,413
5250c9708a2b44c10bd5cd9f94235290,1,201,59.9,3,2,1,312
525236008daa62b6022f35142ef864d3,1,257,139.99,2,4,1,214
52541f277de0476d40074256599f6714,1,234,55.3,3,2,1,312
5254c0eec4d1c586e4e6b59fba3d33ea,1,304,224.9,1,5,1,115
52552f43d5fe8a3a21890062264fa8e9,1,235,192.99,3,5,1,315
5255f21b04601b69f1f975987a90fc1a,1,163,379.99,4,5,1,415
52563c0dc9f758424f26b9f226d568e5,1,169,19.69,4,1,1,411
525834b9b27e8541678374e891e0a68e,1,233,19.9,3,1,1,311
525b8e6fa72c37912e8f77312abd8591,1,169,24.0,4,1,1,411
525cda9909aa001ebed396f6e55eae01,2,71,1684.29,5,5,2,525
525cdb648ffc120f9e84fc508c9f2e61,1,64,58.9,5,2,1,512
525dc103430f167f9b4dcb300393b1b8,1,165,34.9,4,1,1,411
525e7e49c5ae6b706730ebabf2b29968,1,128,65.0,4,2,1,412
525e9dbf2f675f893b9f695d5ecefb31,1,75,119.99,5,4,1,514
525eb1a84ca6c1c0df03dcafaf9c0afc,1,73,14.9,5,1,1,511
525ee2a15c1d1afb98b444a8a3cba559,1,95,319.99,5,5,1,515
525fdc9cc1afa67763b7f17ce6895e27,1,119,157.8,4,4,1,414
5261961eeb22ad480eafeb8829cddacf,1,233,142.8,3,4,1,314
5261ab58714f513f01e23dccad2dbb5f,1,90,78.0,5,3,1,513
5263247be265218671c9a7dc834fb48b,1,147,45.0,4,2,1,412
526528f22bef3753cfedc3d8916fa8b4,1,146,99.9,4,3,1,413
5266556b235c3b32e552a885b898fde0,1,218,242.0,3,5,1,315
5266b70050919a41e3e263746facd2a2,1,346,21.99,1,1,1,111
526702b617eaea06b94a93af17ad720c,1,240,649.0,2,5,1,215
5267121ed09fd7fbc27ca6dfb1c0415a,1,130,204.9,4,5,1,415
5267a8c9b203efd22d5bd1ee46cd25d0,1,289,9.0,2,1,1,211
5267e2829a30776b57053a6535d05115,1,267,295.0,2,5,1,215
526807e2a25ea0db271efcc9fc646db1,1,324,398.0,1,5,1,115
52685285a351700c230d7360fe1a5617,1,346,139.0,1,4,1,114
52688afaba12df19fbdfeff22f6d2300,1,157,66.99,4,2,1,412
5268e11e73cc9fa3bfc41173d2344821,1,155,189.0,4,5,1,415
526aa7a606d145f630099682351cf7e5,1,247,94.9,2,3,1,213
526ec1515b03d9c532d4cd17f6f87654,1,119,110.32,4,4,1,414
526ff66903c8f540946c5043517fb190,1,86,19.9,5,1,1,511
5270cffd29ac266ad0acc6bf4261321c,1,340,982.0,1,5,1,115
5273449e12a174a67f5423126de96435,1,168,75.9,4,3,1,413
5273b85d23730ed771fe91b0abd9108f,1,79,38.9,5,1,1,511
5273e94e60f4040f2bac5015e351c2dd,1,334,48.9,1,2,1,112
5275106a317aa2eb5be1cf305f22c015,1,326,225.0,1,5,1,115
5275b2f97b9c995d3d05a58610c0bb67,2,318,199.4,1,5,2,125
5277f2c18bae9ff7f93aa8118ace6e03,2,328,189.95,1,5,2,125
5278be4edc434fcbd9c86f8574bae5d7,1,348,19.9,1,1,1,111
5278bf2d20b2a0ab7ff1fb465fde32b2,1,175,127.99,4,4,1,414
527acd5ee1b69a0edddde8fe512007d9,1,324,177.99,1,4,1,114
527ad406091c2733785d4540c9b328ef,1,312,79.9,1,3,1,113
527c1a56899b655cea8c7e16ea00ae7f,1,101,179.99,5,5,1,515
527c6fbbe85cdf78ff1645e0a71e266f,2,268,362.0,2,5,2,225
527ce1ba77a9b3d5ca00579719efd7b8,1,339,43.98,1,2,1,112
527d59def65c2a1300ae5c4138c279ea,1,210,299.0,3,5,1,315
527d81cb07e97f4e21480077b6b3f142,1,272,54.0,2,2,1,212
527db84cb89710401bd01009f23a4118,1,112,99.9,5,3,1,513
527f0956fde5ece5cef5071b87038f61,1,135,126.63,4,4,1,414
527f76d5e3cdba08700cec46347d8145,1,116,49.9,4,2,1,412
528213c6fd0e0420d19f2dfed0f9431d,1,166,399.0,4,5,1,415
5282994a5378052fe1b82719ff09be75,1,203,21.99,3,1,1,311
52832e2d43e2afc66377c52f26dacfc4,1,308,59.9,1,2,1,112
528365331125afafdfb72f4ba6c42ca5,1,65,44.49,5,2,1,512
528553785a32652e5b1f5dc33899f754,2,310,220.0,1,5,2,125
528784ec1e9e15997f9073a24915dbf3,1,298,65.99,2,2,1,212
5287bb98e3da27fddfa3c3b13993f04f,1,63,49.9,5,2,1,512
528b011eb7fab3d59c336cc7248eed3a,1,281,53.99,2,2,1,212
528dfcc777a4bc47bfef5fd7b189cb2a,1,237,49.95,2,2,1,212
528eab7339748224af6eb22ba7af1062,1,232,279.0,3,5,1,315
528f52f67842f571a75bbfad503fe198,1,155,19.49,4,1,1,411
52914e4c99a1d18136c96db53dec1852,1,77,179.9,5,5,1,515
52914ebb4f40f175b5f0627d0559e995,1,225,119.9,3,4,1,314
5296d052ff0aa31545320d8662555f6f,1,126,199.99,4,5,1,415
52970000f20b04063762e11517f75e8c,1,199,37.0,3,1,1,311
529917cdfca472b2def736662b42ff9e,1,133,115.9,4,4,1,414
529a8faa9d37064b655b398164e4fda7,1,189,79.99,3,3,1,313
529ad41749c0aa139b22508ab4a696aa,1,325,54.9,1,2,1,112
529bc24944de147ccce42b57d0cc7ea8,1,316,99.9,1,3,1,113
529d1eef84fd58b98f9341f9645444ee,1,220,99.9,3,3,1,313
529d9951adf27f4afea7121d109ad61b,1,154,99.0,4,3,1,413
529e23abf678508fe2eb7f01deacd95f,1,238,119.9,2,4,1,214
529fccf40e0300d85e439a7afe2bf078,1,175,129.89,4,4,1,414
52a01b3da2d3a255b45ee02ce465cf3d,1,247,69.9,2,2,1,212
52a056ec8f54165ec3460d33f82a02ac,1,69,129.7,5,4,1,514
52a0e63f2de26e55d120a36e1f7edfe0,1,174,169.0,4,4,1,414
52a1083db4d0d0e365033c941d3cee38,1,260,188.0,2,5,1,215
52a16afa8408384e51137ee052adcb0d,1,177,29.9,3,1,1,311
52a2a794178dade85e81bb1f4a145238,1,171,219.0,4,5,1,415
52a2f316baf6921a49770363ec6b1268,1,212,39.99,3,2,1,312
52a49510aca0ca346a65cedf7fac9d60,1,296,49.9,2,2,1,212
52a535b307f6c4598b4e7b918774687c,1,256,20.3,2,1,1,211
52a742689eacfe902565b680b690cf17,1,330,79.0,1,3,1,113
52a7ee2fff9bca157d19972ad5825ed2,1,108,120.0,5,4,1,514
52a7fb2dfa60628b04619fa279d3e27c,1,320,98.7,1,3,1,113
52a9e391f6f7b0b69fcf07301d3be00e,1,217,380.0,3,5,1,315
52aa0755ad415270afb55d873f4cf425,1,120,380.0,4,5,1,415
52aa9eb8439f57b89c33d4fd29f85a56,1,175,34.9,4,1,1,411
52aab659d461564a0d0a0d28d2374e72,1,327,39.9,1,1,1,111
52ab2b4a66e349e6711f86bc7c7026bd,1,61,179.0,5,4,1,514
52abba659c0a219f8de7076dc33e0e83,1,148,124.9,4,4,1,414
52abf89b29f83d880575c6ebb425e846,1,357,19.99,1,1,1,111
52ad0ec1c1f4c5e1c1d0698de88b6277,1,114,25.0,4,1,1,411
52ad6c0eaf953b42873d3c4ada6cde56,1,173,28.9,4,1,1,411
52add23100efdea39ae461e6295edeb4,1,207,39.0,3,1,1,311
52af4256d312f86a87d868bc4cb763ec,1,70,54.9,5,2,1,512
52b09be0ba9316e29bcc8bf687612b19,1,71,59.5,5,2,1,512
52b0acdf99fb83c4fb028f0e37ac99a4,1,220,92.0,3,3,1,313
52b0e4c820d4bf6ff9b2f4ca48514319,1,122,369.8,4,5,1,415
52b1d60e8a4c2908751d80c5b2fc9070,1,170,27.0,4,1,1,411
52b1fdfdf380aedf492dd30f91da40f3,1,353,348.0,1,5,1,115
52b36a9b4047dab9a0db4f739e15f947,1,86,119.9,5,4,1,514
52b431a6818701cb82a3c1d048dd9ce7,1,157,50.49,4,2,1,412
52b4d6e94fb6a5a216c9df0ac0b90758,1,136,415.7,4,5,1,415
52b542f198699b29d49584c2a894e2c6,1,246,49.9,2,2,1,212
52b5a6c873799ca0b688693b9add4368,1,174,199.0,4,5,1,415
52b5b573f94e98a9284069557f5bd750,1,312,22.4,1,1,1,111
52b63667183d16162474ff1af96ae048,1,128,59.0,4,2,1,412
52b77a8cf97f250ca69b68137302512a,1,230,84.9,3,3,1,313
52b7e40d53b336e18d6346d2236a5ede,1,79,350.0,5,5,1,515
52b839404c605fbcc692e26872615c0a,1,190,122.99,3,4,1,314
52b84c1b77d5015046b013c49e5ed8c1,1,264,199.9,2,5,1,215
52b884c8db9a6a1f005e774e1232fdbd,1,196,42.9,3,2,1,312
52b8c13c04ff89a74189469d6261a450,1,160,149.9,4,4,1,414
52b8fc428690f8974a3d3ff3a162f7b7,2,53,339.8,5,5,2,525
52ba13556336e0643d5af3b1a94ea82b,1,157,13.65,4,1,1,411
52bacdc3b01e5e8379f859adda1ff811,1,64,120.49,5,4,1,514
